classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
pajamas,10,"['kimono', 'band aid', 'infant bed', 'gymnastic horizontal bar', 'miniskirt']","[0.0799999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.499999999999999,0.7399999999999999,0.617,0.74,0.001,0.678,697,1300
palace,8,"['castle', 'monastery', 'paddle wheel', 'picket fence', 'prison']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.7600000000000001,0.559,0.76,0.001,0.66,698,1300
pan flute,6,"['cowboy hat', 'drum', 'maraca', 'mortar and pestle', 'sarong']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.957,0.88,0.001,0.918,699,1300
paper towel,13,"['toilet paper', 'lynx', 'broom', 'carousel', 'christmas stocking']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7,0.729,0.7,0.001,0.714,700,1300
parachute,3,"['backpack', 'balloon', 'beach']","[0.02, 0.02, 0.02]",0.0,0.94,0.887,0.94,0.001,0.914,701,1300
parallel bars,6,"['gymnastic horizontal bar', 'balance beam', 'baluster  handrail', 'barbell', 'crutch']","[0.1399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4035141563500917,0.7399999999999999,0.902,0.74,0.001,0.821,702,1300
park bench,10,"['rocking chair', 'hammerhead shark', 'ladybug', 'acoustic guitar', 'flagpole']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7799999999999999,0.639,0.78,0.001,0.71,703,1300
parking meter,5,"['taxicab', 'cardigan', 'automated teller machine', 'payphone', 'punching bag']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.882,0.9,0.001,0.891,704,1300
railroad car,16,"['electric locomotive', 'bus', 'high speed train', 'freight car', 'taxicab']","[0.08, 0.06, 0.04, 0.04, 0.02]",0.2715454178836398,0.54,0.73,0.54,0.001,0.635,705,1300
patio,14,"['restaurant', 'park bench', 'picket fence', 'wheelbarrow', 'construction crane']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.64,0.821,0.64,0.001,0.73,706,1152
payphone,8,"['rotary dial telephone', 'trash can', 'high speed train', 'automated teller machine', 'fireboat']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8200000000000001,0.872,0.82,0.001,0.846,707,1300
pedestal,13,"['obelisk', 'sundial', 'baluster  handrail', 'bell tower', 'brass memorial plaque']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.6600000000000001,0.805,0.66,0.001,0.732,708,1156
pencil case,11,"['eraser', 'wallet', 'altar', 'band aid', 'baby bib']","[0.08, 0.08, 0.02, 0.02, 0.02]",0.4082482904638628,0.6600000000000001,0.6,0.66,0.001,0.63,709,1300
pencil sharpener,13,"['eraser', 'bath towel', 'tool kit', 'cardboard box  carton', 'coffee mug']","[0.2, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.5599999999999999,0.757,0.56,0.001,0.659,710,1300
perfume,11,"['cocktail shaker', 'analog clock', 'face powder', 'goblet', 'grand piano']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.691,0.76,0.001,0.726,711,1300
petri dish,17,"['jellyfish', 'consomme', 'tick', 'gar fish', 'abacus']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.62,0.886,0.62,0.001,0.753,712,962
photocopier,1,['printer'],[0.04],0.0,0.96,0.716,0.96,0.001,0.838,713,1300
plectrum,8,"['acoustic guitar', 'band aid', 'banjo', 'bolo tie', 'mobile phone']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.74,0.881,0.74,0.001,0.81,714,1157
pickelhaube,4,"['military uniform', 'military hat bearskin or shako', 'tandem bicycle', 'fur coat']","[0.12, 0.02, 0.02, 0.02]",1.1547005383792512,0.8200000000000001,0.837,0.82,0.001,0.828,715,1300
picket fence,8,"['split rail fence', 'asian elephant', 'church', 'feather boa', 'mailbox']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8199999999999998,0.82,0.82,0.001,0.82,716,1300
pickup truck,12,"['convertible', 'minivan', 'ford model t', 'race car', 'ambulance']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.6600000000000001,0.786,0.66,0.001,0.723,717,1300
pier,12,"['suspension bridge', 'baluster  handrail', 'boathouse', 'dam', 'brass memorial plaque']","[0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",0.8675276172357087,0.6399999999999999,0.533,0.64,0.001,0.586,718,1300
piggy bank,4,"['mask', 'rock crab', 'dust jacket', 'ice cream']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.9,0.818,0.9,0.001,0.859,719,1300
pill bottle,6,"['candy store', 'macaw', 'bassinet', 'poke bonnet', 'lipstick']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.796,0.86,0.001,0.828,720,1300
pillow,7,"['window shade', 'cradle', 'hair clip', 'tights', 'purse']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.689,0.84,0.001,0.764,721,1300
ping pong ball,6,"['guillotine', 'screwdriver', 'spotlight', 'upright piano', 'orange']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8799999999999999,0.83,0.88,0.001,0.855,722,1282
pinwheel,5,"['tandem bicycle', 'poke bonnet', 'candle', 'measuring cup', 'swing']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.833,0.9,0.001,0.866,723,1117
pirate ship,8,"['schooner', 'chain link fence', 'container ship', 'gondola', 'ocean liner']","[0.16, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.7,0.854,0.7,0.001,0.777,724,1118
drink pitcher,14,"['vase', 'teapot', 'water jug', 'whiskey jug', 'bell or wind chime']","[0.12, 0.1, 0.08, 0.04, 0.02]",-0.1579875514375962,0.4599999999999999,0.451,0.46,0.001,0.456,725,1300
block plane,3,"['canoe', 'hatchet', 'window screen']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.904,0.94,0.001,0.922,726,1300
planetarium,3,"['dome', 'movie theater', 'hay']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.958,0.92,0.001,0.939,727,1270
plastic bag,24,"['crutch', 'park bench', 'trilobite', 'tabby cat', 'egyptian mau']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.4799999999999999,0.615,0.48,0.001,0.548,728,1069
plate rack,14,"['dishwasher', 'china cabinet', 'barrel', 'bucket', 'crate']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.62,0.795,0.62,0.001,0.708,729,1053
farm plow,12,"['ox', 'threshing machine', 'hen', 'water buffalo', 'wheelbarrow']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7200000000000001,0.837,0.72,0.001,0.778,730,1300
plunger,19,"['toilet seat', 'unicycle', 'lynx', 'accordion', 'backpack']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.5800000000000001,0.763,0.58,0.001,0.672,731,1254
polaroid camera,4,"['reflex camera', 'tape player', 'modem', 'radio']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",-5.620504062164801e-16,0.8799999999999999,0.88,0.88,0.001,0.88,732,1300
pole,22,"['crutch', 'flagpole', 'gymnastic horizontal bar', 'knot', 'lampshade']","[0.04, 0.04, 0.04, 0.04, 0.04]",0.0,0.4599999999999999,0.639,0.46,0.001,0.55,733,1300
police van,3,"['ambulance', 'taxicab', 'traffic light']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999]",9.17824469969593e-16,0.8799999999999999,0.721,0.88,0.001,0.8,734,1300
poncho,11,"['cardigan', 'apron', 'christmas stocking', 'doormat', 't shirt']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.72,0.667,0.72,0.001,0.694,735,1300
pool table,4,"['desk', 'dining table', 'golf cart', 'throne']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.885,0.92,0.001,0.903,736,1300
soda bottle,15,"['beer bottle', 'water bottle', 'beaker', 'bottle cap', 'cardboard box  carton']","[0.1, 0.06, 0.02, 0.02, 0.02]",0.84375,0.58,0.569,0.58,0.001,0.574,737,1300
plant pot,8,"['artichoke', 'skunk', 'greenhouse', 'poncho', 'vase']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8199999999999998,0.612,0.82,0.001,0.716,738,1300
potters wheel,4,"['crate', 'pickelhaube', 'tobacco shop', 'wooden spoon']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.868,0.92,0.001,0.894,739,1300
power drill,18,"['tool kit', 'joystick', 'vacuum cleaner', 'automated teller machine', 'spiral or coil']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.58,0.763,0.58,0.001,0.672,740,908
prayer rug,10,"['comic book', 'tabby cat', 'doormat', 'handkerchief', 'mosque']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7799999999999999,0.886,0.78,0.001,0.833,741,1300
printer,11,"['photocopier', 'desk', 'modem', 'can opener', 'infant bed']","[0.24, 0.04, 0.04, 0.02, 0.02]",1.458124996146129,0.52,0.722,0.52,0.001,0.621,742,1300
prison,16,"['bernese mountain dog', 'mink', 'baluster  handrail', 'hunting bow', 'brass memorial plaque']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.68,0.791,0.68,0.001,0.736,743,1300
projector,12,"['radio', 'reflex camera', 'spotlight', 'cassette player', 'disc brake']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7000000000000001,0.714,0.7,0.001,0.707,745,1300
hockey puck,3,"['face powder', 'plectrum', 'shovel']","[0.02, 0.02, 0.02]",0.0,0.94,0.887,0.94,0.001,0.914,746,1300
punching bag,11,"['abaya', 'apron', 'backpack', 'balloon', 'bathtub']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.826,0.76,0.001,0.793,747,1247
purse,12,"['wallet', 'pencil case', 'messenger bag', 'pillow', 'backpack']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.6,0.484,0.6,0.001,0.542,748,1300
quill,8,"['american alligator', 'drumstick', 'envelope', 'feather boa', 'eraser']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.824,0.84,0.001,0.832,749,1300
quilt,13,"['couch', 'sleeping bag', 'irish terrier', 'labrador retriever', 'tabby cat']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.66,0.717,0.66,0.001,0.688,750,1300
race car,8,"['sports car', 'taxicab', 'car wheel', 'go kart', 'radiator grille']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.541,0.8,0.001,0.671,751,1300
racket,7,"['italian greyhound', 'drumstick', 'rickshaw', 'scoreboard', 'solar thermal collector']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.827,0.86,0.001,0.843,752,1300
radiator,10,"['radiator grille', 'alaskan malamute', 'siamese cat', 'cannon', 'crate']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7799999999999999,0.867,0.78,0.001,0.824,753,1253
radio,11,"['tape player', 'oscilloscope', 'cassette player', 'cd player', 'crt monitor']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.5599999999999999,0.549,0.56,0.001,0.554,754,1300
radio telescope,3,"['cannon', 'electric fan', 'solar thermal collector']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.959,0.94,0.001,0.95,755,1300
rain barrel,9,"['trash can', 'barrel', 'bakery', 'bucket', 'mobile home']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000001,0.75,0.78,0.001,0.765,756,1300
recreational vehicle,8,"['ambulance', 'station wagon', 'minibus', 'minivan', 'mobile home']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8200000000000001,0.837,0.82,0.001,0.828,757,1300
fishing casting reel,11,"['silver salmon', 'tool kit', 'corkscrew', 'flagpole', 'knot']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.844,0.76,0.001,0.802,758,1300
reflex camera,8,"['polaroid camera', 'binoculars', 'cassette', 'projector', 'punching bag']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7799999999999999,0.629,0.78,0.001,0.704,759,1300
refrigerator,9,"['storage chest', 'espresso machine', 'face powder', 'carved pumpkin', 'limousine']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8199999999999998,0.707,0.82,0.001,0.764,760,1300
remote control,9,"['keyboard space bar', 'australian kelpie', 'mobile phone', 'computer keyboard', 'hard disk drive']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.889,0.8,0.001,0.844,761,1300
restaurant,16,"['plate', 'bakery', 'tobacco shop', 'altar', 'candle']","[0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",0.7301958930821603,0.5399999999999999,0.443,0.54,0.001,0.492,762,1300
revolver,3,"['holster', 'assault rifle', 'joystick']","[0.12, 0.04, 0.02]",0.5951700641394974,0.8200000000000001,0.82,0.82,0.001,0.82,763,1300
rifle,18,"['military uniform', 'hatchet', 'assault rifle', 'barber chair', 'binoculars']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.58,0.492,0.58,0.001,0.536,764,1300
rocking chair,12,"['park bench', 'throne', 'bakery', 'wheelbarrow', 'bookcase']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7200000000000001,0.735,0.72,0.001,0.728,765,1300
rotisserie,4,"['butcher shop', 'candle', 'dishwasher', 'sawmill']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.9,0.865,0.9,0.001,0.883,766,1300
eraser,14,"['letter opener', 'pencil case', 'pencil sharpener', 'poke bonnet', 'carousel']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.6600000000000001,0.446,0.66,0.001,0.553,767,1300
rugby ball,4,"['football helmet', 'swim trunks  shorts', 'unicycle', 'volleyball']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.958,0.92,0.001,0.939,768,1300
ruler measuring stick,9,"['pencil case', 'barrel', 'spiral or coil', 'envelope', 'clothes iron']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.656,0.8,0.001,0.728,769,1300
sneaker,8,"['sandal', 'band aid', 'freight car', 'slip on shoe', 'mask']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8199999999999998,0.872,0.82,0.001,0.846,770,1300
safe,6,"['filing cabinet', 'electrical switch', 'tool kit', 'crate', 'space heater']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.84,0.955,0.84,0.001,0.898,771,1029
safety pin,16,"['spiral or coil', 'hook', 'necklace', 'wallaby', 'poke bonnet']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.62,0.756,0.62,0.001,0.688,772,1259
salt shaker,14,"['cocktail shaker', 'quill', 'coffee mug', 'coffeemaker', 'espresso machine']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.6800000000000002,0.576,0.68,0.001,0.628,773,1300
sandal,12,"['clogs', 'sneaker', 'baby bib', 'buckle', 'hamper']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7,0.593,0.7,0.001,0.646,774,1300
sarong,11,"['ambulance', 'hair spray', 'miniskirt', 'overskirt', 'pole']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7799999999999999,0.709,0.78,0.001,0.744,775,1300
saxophone,9,"['cornet', 'trombone', 'oboe', 'chihuahua', 'flute']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.7,0.854,0.7,0.001,0.777,776,1300
scabbard,9,"['holster', 'hunting bow', 'buckle', 'tool kit', 'chain mail']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.69,0.8,0.001,0.745,777,1300
weighing scale,14,"['digital clock', 'vulture', 'analog clock', 'binoculars', 'butcher shop']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7000000000000001,0.795,0.7,0.001,0.748,778,1300
school bus,3,"['bus', 'railroad car', 'tractor']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.902,0.92,0.001,0.911,779,1300
schooner,5,"['sailboat', 'catamaran', 'dock', 'ocean liner', 'pirate ship']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.672,0.86,0.001,0.766,780,1300
scoreboard,6,"['digital clock', 'freight car', 'prison', 'solar thermal collector', 'traffic or street sign']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.83,0.88,0.001,0.855,781,1300
crt monitor,15,"['monitor', 'television', 'desktop computer', 'desk', 'computer keyboard']","[0.1999999999999999, 0.1599999999999999, 0.1199999999999999, 0.0999999999999999, 0.0399999999999999]",-0.1514485310504102,0.18,0.321,0.18,0.001,0.25,782,1267
screw,2,"['ballpoint pen', 'hook']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.762,0.96,0.001,0.861,783,1300
screwdriver,30,"['hammer', 'metal nail', 'syringe', 'infant bed', 'espresso machine']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.34,0.425,0.34,0.001,0.382,784,1300
seat belt,4,"['buckle', 'lighter', 'tights', 'pencil case']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.836,0.92,0.001,0.878,785,1300
sewing machine,2,"['library', 'microphone']","[0.02, 0.02]",0.0,0.96,0.814,0.96,0.001,0.887,786,1300
shield,15,"['cuirass', 'mask', 'barometer', 'bottle cap', 'brass memorial plaque']","[0.06, 0.06, 0.02, 0.02, 0.02]",0.4082482904638627,0.62,0.574,0.62,0.001,0.597,787,1300
shoe store,7,"['buckle', 'clogs', 'jeans', 'miniskirt', 'restaurant']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.796,0.86,0.001,0.828,788,1300
shoji screen  room divider,7,"['sliding door', 'fire screen', 'pipe organ', 'prison', 'rocking chair']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.7799999999999999,0.709,0.78,0.001,0.744,789,1249
shopping basket,10,"['hamper', 'shopping cart', 'bucket', 'candy store', 'dining table']","[0.18, 0.04, 0.02, 0.02, 0.02]",1.4451375710458836,0.62,0.705,0.62,0.001,0.662,790,1300
shopping cart,7,"['grocery store', 'shopping basket', 'baby pacifier', 'park bench', 'space heater']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8200000000000001,0.82,0.82,0.001,0.82,791,1300
shovel,13,"['academic gown', 'wheelbarrow', 'tool kit', 'drilling rig', 'hammer']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7400000000000001,0.712,0.74,0.001,0.726,792,1300
shower cap,10,"['sea urchin', 'swimming cap', 'birdhouse', 'poke bonnet', 'bucket']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.7999999999999998,0.727,0.8,0.001,0.764,793,1300
shower curtain,18,"['window shade', 'goldfish', 'tarantula', 'giant panda', 'backpack']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.6200000000000001,0.756,0.62,0.001,0.688,794,1300
ski,9,"['mountain', 'dog sled', 'hook', 'mountain bike', 'race car']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.74,0.822,0.74,0.001,0.781,795,1300
balaclava ski mask,11,"['sturgeon', 'abaya', 'poke bonnet', 'christmas stocking', 'mitten']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7799999999999999,0.83,0.78,0.001,0.805,796,1300
sleeping bag,12,"['apron', 'baby bib', 'tent', 'siamese cat', 'bassinet']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7,0.714,0.7,0.001,0.707,797,1300
slide rule,5,"['ruler measuring stick', 'rotary dial telephone', 'pool table', 'shield', 'tripod']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.8200000000000001,0.932,0.82,0.001,0.876,798,1162
sliding door,17,"['wardrobe', 'shoji screen  room divider', 'minivan', 'geoffroys spider monkey', 'baluster  handrail']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.5400000000000001,0.54,0.54,0.001,0.54,799,1300
slot machine,2,"['gong', 'hair wig']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.906,0.96,0.001,0.933,800,1300
snorkel,2,"['loggerhead sea turtle', 'bikini']","[0.02, 0.02]",0.0,0.96,0.8,0.96,0.001,0.88,801,1300
snowmobile,3,"['crash helmet', 'ski', 'swing']","[0.02, 0.02, 0.02]",0.0,0.94,0.904,0.94,0.001,0.922,802,1300
snowplow,6,"['tractor', 'cannon', 'electric locomotive', 'garbage truck', 'limousine']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.915,0.86,0.001,0.888,803,1300
soap dispenser,11,"['sink', 'cocktail shaker', 'salt shaker', 'laptop computer', 'lighter']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.7,0.761,0.7,0.001,0.73,804,1300
soccer ball,4,"['baseball', 'crash helmet', 'knee pad', 'potters wheel']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.868,0.92,0.001,0.894,805,1300
sock,12,"['christmas stocking', 'miniskirt', 'baby bib', 'breakwater', 'clogs']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7200000000000001,0.735,0.72,0.001,0.728,806,1300
solar thermal collector,6,"['electric fan', 'combine harvester', 'schooner', 'shoji screen  room divider', 'spotlight']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8800000000000002,0.83,0.88,0.001,0.855,807,1300
sombrero,8,"['cowboy hat', 'balloon', 'feather boa', 'oboe', 'plunger']","[0.0999999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000016,0.7599999999999999,0.809,0.76,0.001,0.784,808,1300
soup bowl,13,"['hot pot', 'consomme', 'guacamole', 'tea cup', 'face powder']","[0.12, 0.1, 0.04, 0.04, 0.02]",0.3752617725750073,0.52,0.634,0.52,0.001,0.577,809,1300
keyboard space bar,7,"['computer keyboard', 'typewriter keyboard', 'desk', 'desktop computer', 'ipod']","[0.24, 0.08, 0.02, 0.02, 0.02]",1.2547677671108397,0.58,0.439,0.58,0.001,0.509,810,1045
space heater,17,"['radiator', 'electric fan', 'refrigerator', 'tabby cat', 'analog clock']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.5599999999999999,0.737,0.56,0.001,0.649,811,1004
space shuttle,4,"['construction crane', 'missile', 'missile.1', 'military aircraft']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.979,0.92,0.001,0.95,812,1238
spatula,24,"['ladle', 'wooden spoon', 'abaya', 'bathtub', 'crock pot']","[0.1, 0.1, 0.02, 0.02, 0.02]",0.4082482904638629,0.36,0.486,0.36,0.001,0.423,813,1300
motorboat,2,"['fireboat', 'lifeboat']","[0.02, 0.02]",0.0,0.96,0.873,0.96,0.001,0.916,814,1300
spider web,7,"['european garden spider', 'barn spider', 'yellow garden spider', 'wolf spider', 'car mirror']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.7,0.897,0.7,0.001,0.798,815,1300
spindle,2,"['mortar and pestle', 'drumstick']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.922,0.94,0.001,0.931,816,1300
sports car,5,"['race car', 'convertible', 'taxicab', 'car wheel', 'tow truck']","[0.26, 0.1, 0.04, 0.04, 0.02]",1.1922642117936408,0.54,0.675,0.54,0.001,0.608,817,1300
spotlight,30,"['lampshade', 'stage', 'electric fan', 'lighter', 'screw']","[0.1, 0.08, 0.04, 0.04, 0.04]",0.5929270612815714,0.2,0.312,0.2,0.001,0.256,818,1300
stage,15,"['front curtain', 'electric guitar', 'airship', 'balance beam', 'butcher shop']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.64,0.615,0.64,0.001,0.628,819,1300
steam locomotive,2,"['freight car', 'geyser']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.979,0.94,0.001,0.96,820,1300
through arch bridge,3,"['pier', 'construction crane', 'sailboat']","[0.1, 0.02, 0.02]",0.7071067811865477,0.86,0.896,0.86,0.001,0.878,821,1153
steel drum,4,"['barrel', 'tights', 'poncho', 'shoe store']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.939,0.92,0.001,0.93,822,1300
stethoscope,11,"['lab coat', 'maltese', 'band aid', 'bath towel', 'cardboard box  carton']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.7,0.833,0.7,0.001,0.766,823,1300
scarf,10,"['poncho', 'cardigan', 'apron', 'poke bonnet', 'feather boa']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.7200000000000001,0.72,0.72,0.001,0.72,824,1300
stone wall,7,"['castle', 'window shade', 'baluster  handrail', 'gas mask or respirator', 'megalith']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8200000000000001,0.911,0.82,0.001,0.865,825,1300
stopwatch,12,"['digital watch', 'analog clock', 'barometer', 'bottle cap', 'face powder']","[0.18, 0.1, 0.02, 0.02, 0.02]",0.8437499999999996,0.52,0.722,0.52,0.001,0.621,826,1084
stove,16,"['coffeemaker', 'rotisserie', 'beer glass', 'cassette', 'hair dryer']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.64,0.64,0.64,0.001,0.64,827,1300
strainer,14,"['salt shaker', 'teapot', 'indian cobra', 'coffee mug', 'coffeemaker']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.6799999999999999,0.642,0.68,0.001,0.661,828,1300
tram,4,"['construction crane', 'tape player', 'bus', 'traffic light']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.939,0.92,0.001,0.93,829,1300
stretcher,15,"['military uniform', 'website', 'tandem bicycle', 'hunting bow', 'dog sled']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.6400000000000001,0.8,0.64,0.001,0.72,830,1300
couch,8,"['bookcase', 'dining table', 'home theater', 'lampshade', 'pillow']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8399999999999999,0.712,0.84,0.001,0.776,831,1300
stupa,2,"['mountain', 'yurt']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.959,0.94,0.001,0.95,832,1300
