classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
alpine ibex,4,"['ram adult male sheep', 'gazelle', 'agama', 'king penguin']","[0.04, 0.04, 0.02, 0.02]",4.68375338513738e-16,0.8800000000000002,0.917,0.88,0.001,0.899,350,1041
hartebeest,4,"['impala antelope', 'gazelle', 'hyena', 'water buffalo']","[0.1, 0.04, 0.02, 0.02]",0.957549162553564,0.8199999999999998,0.872,0.82,0.001,0.846,351,932
impala antelope,3,"['gazelle', 'hartebeest', 'swing']","[0.1999999999999999, 0.0799999999999999, 0.0199999999999999]",0.3818017741606062,0.6999999999999998,0.66,0.7,0.001,0.68,352,875
gazelle,5,"['impala antelope', 'ostrich', 'dingo', 'warthog', 'siamang']","[0.2399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000002,0.6799999999999999,0.642,0.68,0.001,0.661,353,1016
arabian camel,7,"['australian kelpie', 'llama', 'macaque', 'dog sled', 'horse drawn vehicle']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8599999999999999,0.86,0.86,0.001,0.86,354,983
llama,11,"['muzzle', 'wallaby', 'king penguin', 'curly coated retriever', 'kuvasz']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.7599999999999999,0.667,0.76,0.001,0.714,355,963
weasel,8,"['european polecat', 'mink', 'black footed ferret', 'badger', 'otter']","[0.1199999999999999, 0.0799999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999]",0.8675276172357084,0.5199999999999999,0.578,0.52,0.001,0.549,356,1120
mink,21,"['weasel', 'schipperke', 'porcupine', 'otter', 'marmoset']","[0.08, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.44,0.579,0.44,0.001,0.509,357,1091
european polecat,11,"['black footed ferret', 'weasel', 'mink', 'bullmastiff', 'mongoose']","[0.34, 0.1, 0.1, 0.02, 0.02]",1.1642636431747202,0.2999999999999999,0.429,0.3,0.001,0.364,358,1041
black footed ferret,13,"['european polecat', 'weasel', 'badger', 'platypus', 'schipperke']","[0.2, 0.04, 0.04, 0.02, 0.02]",1.4366055002620477,0.52,0.481,0.52,0.001,0.5,359,1071
otter,12,"['sea lion', 'beaver', 'polar bear', 'mink', 'american dipper']","[0.12, 0.06, 0.04, 0.04, 0.02]",1.0179522960269585,0.58,0.69,0.58,0.001,0.635,360,997
skunk,9,"['badger', 'swing', 'chihuahua', 'schipperke', 'siberian husky']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000001,0.848,0.78,0.001,0.814,361,674
badger,10,"['skunk', 'wombat', 'electric ray', 'kuvasz', 'red fox']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.74,0.627,0.74,0.001,0.684,362,956
armadillo,9,"['triceratops', 'slug', 'mongoose', 'guinea pig', 'wild boar']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8199999999999998,0.872,0.82,0.001,0.846,363,1088
three toed sloth,6,"['goldfish', 'beaver', 'llama', 'marmoset', 'titi monkey']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.88,0.88,0.001,0.88,364,863
orangutan,9,"['langur', 'howler monkey', 'boa constrictor', 'mexican hairless dog xoloitzcuintli', 'three toed sloth']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000001,0.812,0.78,0.001,0.796,365,921
gorilla,6,"['siamang', 'geoffroys spider monkey', 'wombat', 'three toed sloth', 'patas monkey']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.84,0.618,0.84,0.001,0.729,366,836
chimpanzee,15,"['gorilla', 'siamang', 'geoffroys spider monkey', 'howler monkey', 'sloth bear']","[0.26, 0.22, 0.22, 0.04, 0.02]",-0.3538805660798884,0.04,1.0,0.04,0.0,0.52,367,824
gibbon,13,"['siamang', 'geoffroys spider monkey', 'chesapeake bay retriever', 'german shepherd dog', 'basenji']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7,0.515,0.7,0.001,0.607,368,1115
siamang,8,"['gibbon', 'geoffroys spider monkey', 'gorilla', 'howler monkey', 'baboon']","[0.24, 0.18, 0.1, 0.08, 0.04]",0.3883737119850402,0.2999999999999999,0.385,0.3,0.001,0.342,369,1087
guenon,10,"['patas monkey', 'geoffroys spider monkey', 'rhodesian ridgeback', 'meerkat', 'siamang']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.74,0.712,0.74,0.001,0.726,370,1070
patas monkey,12,"['proboscis monkey', 'guenon', 'baboon', 'macaque', 'langur']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.5599999999999999,0.538,0.56,0.001,0.549,371,1099
baboon,7,"['guenon', 'langur', 'common gallinule', 'sloth bear', 'hartebeest']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8200000000000001,0.837,0.82,0.001,0.828,372,1012
macaque,11,"['patas monkey', 'langur', 'three toed sloth', 'gorilla', 'siamang']","[0.12, 0.06, 0.02, 0.02, 0.02]",1.0269996056981547,0.6400000000000001,0.593,0.64,0.001,0.616,373,958
langur,16,"['patas monkey', 'guenon', 'macaque', 'black and white colobus', 'gibbon']","[0.1, 0.08, 0.08, 0.08, 0.06]",1.3714193236627737e-15,0.3800000000000001,0.514,0.38,0.001,0.447,374,1043
black and white colobus,6,"['guenon', 'great grey owl', 'siamang', 'indri', 'swing']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.754,0.86,0.001,0.807,375,1021
proboscis monkey,3,"['gibbon', 'macaque', 'black and white colobus']","[0.02, 0.02, 0.02]",0.0,0.94,0.855,0.94,0.001,0.898,376,932
marmoset,12,"['titi monkey', 'macaque', 'common squirrel monkey', 'tarantula', 'ruffed grouse']","[0.1, 0.06, 0.06, 0.02, 0.02]",0.3436215967445455,0.6,0.556,0.6,0.001,0.578,377,1094
white headed capuchin,10,"['macaque', 'geoffroys spider monkey', 'brown bear', 'mink', 'gorilla']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7600000000000001,0.731,0.76,0.001,0.746,378,953
howler monkey,11,"['geoffroys spider monkey', 'rottweiler', 'american black bear', 'sloth bear', 'orangutan']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.7599999999999999,0.667,0.76,0.001,0.714,379,956
titi monkey,10,"['common squirrel monkey', 'marmoset', 'gibbon', 'white headed capuchin', 'three toed sloth']","[0.18, 0.0999999999999999, 0.0799999999999999, 0.0399999999999999, 0.0199999999999999]",0.626177940402688,0.4799999999999999,0.571,0.48,0.001,0.526,380,1079
geoffroys spider monkey,12,"['common squirrel monkey', 'white headed capuchin', 'howler monkey', 'gibbon', 'siamang']","[0.18, 0.08, 0.08, 0.04, 0.04]",1.062743404071246,0.42,0.35,0.42,0.001,0.385,381,1096
common squirrel monkey,6,"['titi monkey', 'brussels griffon', 'gibbon', 'guenon', 'macaque']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.642,0.86,0.001,0.751,382,1031
ring tailed lemur,16,"['indri', 'wallaby', 'gibbon', 'black and white colobus', 'koala']","[0.4599999999999999, 0.04, 0.04, 0.04, 0.02]",1.492114553690294,0.18,1.0,0.18,0.0,0.59,383,681
indri,8,"['titi monkey', 'giant panda', 'vulture', 'koala', 'schipperke']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.7999999999999998,0.571,0.8,0.001,0.686,384,902
asian elephant,8,"['african bush elephant', 'bullock cart', 'rhodesian ridgeback', 'otterhound', 'fountain']","[0.08, 0.06, 0.02, 0.02, 0.02]",0.5929270612815718,0.74,0.416,0.74,0.002,0.578,385,887
african bush elephant,2,"['asian elephant', 'swing']","[0.26, 0.04]",0.0,0.7,0.66,0.7,0.001,0.68,386,851
red panda,4,"['giant panda', 'polar bear', 'meerkat', 'geoffroys spider monkey']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.9,0.865,0.9,0.001,0.883,387,897
giant panda,4,"['polar bear', 'badger', 'teddy bear', 'scuba diver']","[0.02, 0.02, 0.02, 0.02]",0.0,0.9200000000000002,0.885,0.92,0.001,0.903,388,851
snoek fish,6,"['silver salmon', 'tiger shark', 'great white shark', 'lionfish', 'swing']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.8200000000000001,0.423,0.82,0.002,0.621,389,1250
eel,21,"['sea snake', 'pufferfish', 'sea cucumber', 'snoek fish', 'electric ray']","[0.2599999999999999, 0.1199999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999]",1.2510951876435907,0.0199999999999999,0.5,0.02,0.0,0.26,390,898
silver salmon,7,"['hammerhead shark', 'snoek fish', 'tench', 'tiger shark', 'electric ray']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.74,0.725,0.74,0.001,0.732,391,1090
rock beauty fish,4,"['pufferfish', 'jellyfish', 'brain coral', 'clownfish']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.9,0.957,0.9,0.001,0.928,392,703
clownfish,5,"['sea anemone', 'brain coral', 'rock beauty fish', 'coral reef', 'scuba diver']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.8,0.87,0.8,0.001,0.835,393,819
sturgeon,13,"['snoek fish', 'tiger shark', 'platypus', 'silver salmon', 'electric ray']","[0.52, 0.08, 0.08, 0.06, 0.04]",1.47501950615135,0.02,0.5,0.02,0.0,0.26,394,1162
gar fish,19,"['snoek fish', 'platypus', 'tiger shark', 'hammerhead shark', 'stingray']","[0.3799999999999999, 0.1199999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.3133169871413957,0.0999999999999999,0.385,0.1,0.0,0.242,395,1106
lionfish,4,"['nematode', 'sea urchin', 'zebra', 'spiral or coil']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.836,0.92,0.001,0.878,396,835
pufferfish,7,"['electric ray', 'snorkel', 'hammerhead shark', 'sea snake', 'lionfish']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.8,0.625,0.8,0.001,0.712,397,990
abacus,14,"['chain', 'chain link fence', 'dining table', 'maraca', 'matchstick']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.72,0.72,0.72,0.001,0.72,398,1175
abaya,17,"['academic gown', 'trench coat', 'cloak', 'schipperke', 'backpack']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.5599999999999999,0.737,0.56,0.001,0.649,399,838
academic gown,10,"['graduation cap', 'barber chair', 'bow tie', 'car mirror', 'cloak']","[0.22, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.6,0.638,0.6,0.001,0.619,400,1263
accordion,8,"['grand piano', 'binoculars', 'computer keyboard', 'crate', 'lipstick']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8199999999999998,0.651,0.82,0.001,0.736,401,1239
acoustic guitar,8,"['stage', 'electric guitar', 'banjo', 'microphone', 'cassette']","[0.2, 0.16, 0.1, 0.04, 0.02]",0.1273544229726919,0.42,0.538,0.42,0.001,0.479,402,963
aircraft carrier,6,"['military aircraft', 'dock', 'drilling rig', 'fireboat', 'ocean liner']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.7799999999999999,0.907,0.78,0.001,0.844,403,988
airliner,2,"['airplane wing', 'military aircraft']","[0.1399999999999999, 0.04]",2.428057754855222e-16,0.8200000000000001,0.788,0.82,0.001,0.804,404,1018
airship,10,"['pier', 'dome', 'fireboat', 'ocean liner', 'obelisk']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7799999999999999,0.672,0.78,0.001,0.726,405,1093
altar,9,"['throne', 'vaulted or arched ceiling', 'marimba', 'monastery', 'mosque']","[0.12, 0.06, 0.02, 0.02, 0.02]",1.0269996056981547,0.68,0.531,0.68,0.001,0.606,406,1045
ambulance,2,"['police van', 'ford model t']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.783,0.94,0.001,0.861,407,1024
amphibious vehicle,9,"['tank', 'half track', 'motorboat', 'cassette player', 'military uniform']","[0.16, 0.06, 0.06, 0.02, 0.02]",1.0627434040712462,0.6,0.857,0.6,0.001,0.728,408,1185
analog clock,11,"['wall clock', 'barometer', 'bell tower', 'magnetic compass', 'nematode']","[0.2, 0.06, 0.04, 0.04, 0.02]",1.3608927294433224,0.52,0.4,0.52,0.001,0.46,409,1109
apiary,8,"['honeycomb', 'swing', 'trash can', 'storage chest', 'lawn mower']","[0.06, 0.06, 0.02, 0.02, 0.02]",0.4082482904638627,0.7600000000000001,0.691,0.76,0.001,0.726,410,921
apron,18,"['baby bib', 'pillow', 'christmas stocking', 'overskirt', 'purse']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.5,0.362,0.5,0.001,0.431,411,1209
trash can,27,"['mailbox', 'bucket', 'rain barrel', 'swing', 'porcupine']","[0.1, 0.08, 0.04, 0.04, 0.02]",0.3477670622469954,0.2799999999999999,0.412,0.28,0.001,0.346,412,764
assault rifle,17,"['rifle', 'military uniform', 'projector', 'swing', 'leatherback sea turtle']","[0.2799999999999999, 0.12, 0.04, 0.04, 0.02]",1.0953412428984666,0.26,0.684,0.26,0.0,0.472,413,615
backpack,23,"['messenger bag', 'swing', 'barber chair', 'buckle', 'can opener']","[0.1199999999999999, 0.0999999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4692912730377022,0.36,0.409,0.36,0.001,0.384,414,1110
bakery,25,"['restaurant', 'chocolate syrup', 'meatloaf', 'barbershop', 'tobacco shop']","[0.0599999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",-0.4082482904638629,0.3199999999999999,0.308,0.32,0.001,0.314,415,1138
balance beam,7,"['parallel bars', 'gymnastic horizontal bar', 'swing', 'basketball', 'lighter']","[0.1399999999999999, 0.1, 0.04, 0.02, 0.02]",0.5451388888888884,0.64,0.711,0.64,0.001,0.676,416,691
balloon,7,"['parachute', 'swing', 'spiral or coil', 'drumstick', 'freight car']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8200000000000001,0.837,0.82,0.001,0.828,417,1076
ballpoint pen,22,"['fountain pen', 'eraser', 'screwdriver', 'bassoon', 'beer bottle']","[0.2, 0.06, 0.04, 0.02, 0.02]",1.3285921177013442,0.32,0.34,0.32,0.001,0.33,418,1094
band aid,30,"['envelope', 'thimble', 'cardboard box  carton', 'feather boa', 'lipstick']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.2,0.312,0.2,0.001,0.256,419,828
banjo,4,"['acoustic guitar', 'slip on shoe', 'trench coat', 'trombone']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.9,0.634,0.9,0.001,0.767,420,1213
baluster  handrail,17,"['park bench', 'swing', 'turnstile', 'bucket', 'spiral or coil']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.6,0.441,0.6,0.001,0.52,421,1055
barbell,10,"['dumbbell', 'spindle', 'vacuum cleaner', 'afghan hound', 'cello']","[0.22, 0.04, 0.04, 0.02, 0.02]",1.4490161632302203,0.5599999999999999,0.467,0.56,0.001,0.514,422,1063
barber chair,11,"['barbershop', 'folding chair', 'bow tie', 'cliff dwelling', 'forklift']","[0.12, 0.04, 0.02, 0.02, 0.02]",1.362792753035554,0.66,0.702,0.66,0.001,0.681,423,1060
barbershop,20,"['barber chair', 'traffic or street sign', 'dust jacket', 'bakery', 'wheelbarrow']","[0.1, 0.04, 0.04, 0.02, 0.02]",1.1642636431747195,0.48,0.414,0.48,0.001,0.447,424,1256
barn,4,"['tile roof', 'porcupine', 'dining table', 'solar thermal collector']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.8999999999999999,0.776,0.9,0.001,0.838,425,935
barometer,5,"['analog clock', 'parking meter', 'scabbard', 'weighing scale', 'stopwatch']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.672,0.86,0.001,0.766,426,1150
barrel,16,"['rain barrel', 'bucket', 'lotion', 'airship', 'trash can']","[0.18, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.4191014536126716,0.4799999999999999,0.571,0.48,0.001,0.526,427,973
wheelbarrow,20,"['swing', 'lawn mower', 'rottweiler', 'barrel', 'hunting bow']","[0.1399999999999999, 0.06, 0.02, 0.02, 0.02]",1.1500493356615296,0.44,0.386,0.44,0.001,0.413,428,1133
baseball,7,"['baseball player', 'swing', 'chain link fence', 'crutch', 'holster']","[0.22, 0.06, 0.02, 0.02, 0.02]",1.3627927530355546,0.6200000000000001,0.674,0.62,0.001,0.647,429,1008
basketball,6,"['volleyball', 'ping pong ball', 'racket', 'sarong', 'spindle']","[0.16, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.74,0.725,0.74,0.001,0.732,430,1331
bassinet,11,"['diaper', 'swing', 'cradle', 'backpack', 'hamper']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.68,0.436,0.68,0.002,0.558,431,1054
bassoon,9,"['oboe', 'acoustic guitar', 'banjo', 'flute', 'letter opener']","[0.1399999999999999, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.7000000000000001,0.556,0.7,0.001,0.628,432,1257
swimming cap,17,"['shower cap', 'swing', 'hot tub', 'snorkel', 'popsicle']","[0.06, 0.06, 0.06, 0.04, 0.04]",-0.4082482904638644,0.5,0.543,0.5,0.001,0.522,433,985
bath towel,22,"['pillow', 'cardigan', 'handkerchief', 'purse', 'swing']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.4400000000000001,0.579,0.44,0.001,0.509,434,1108
bathtub,22,"['hot tub', 'bucket', 'storage chest', 'sunglasses.1', 'swing']","[0.2799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.5,0.1999999999999999,0.333,0.2,0.001,0.266,435,884
station wagon,10,"['radiator grille', 'minivan', 'african grey parrot', 'ox', 'car mirror']","[0.08, 0.08, 0.02, 0.02, 0.02]",0.4082482904638628,0.6800000000000002,0.466,0.68,0.001,0.573,436,1066
lighthouse,9,"['breakwater', 'bell tower', 'promontory', 'spiral or coil', 'dome']","[0.16, 0.04, 0.04, 0.02, 0.02]",1.3933319214743298,0.64,0.78,0.64,0.001,0.71,437,982
beaker,21,"['measuring cup', 'beer glass', 'perfume', 'drink pitcher', 'bow tie']","[0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",0.7500308204401287,0.42,0.438,0.42,0.001,0.429,438,1113
military hat bearskin or shako,5,"['abaya', 'tibetan mastiff', 'cowboy hat', 'pedestal', 'shopping cart']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.88,0.863,0.88,0.001,0.871,439,972
beer bottle,12,"['soda bottle', 'wine bottle', 'barometer', 'beaker', 'tandem bicycle']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7,0.417,0.7,0.002,0.558,440,1143
beer glass,14,"['beer bottle', 'cocktail shaker', 'bucket', 'cardboard box  carton', 'feather boa']","[0.12, 0.04, 0.02, 0.02, 0.02]",1.362792753035554,0.5999999999999999,0.435,0.6,0.001,0.518,441,1124
bell tower,10,"['church', 'castle', 'bell or wind chime', 'stupa', 'analog clock']","[0.18, 0.06, 0.04, 0.04, 0.02]",1.3210869678752717,0.5599999999999999,0.596,0.56,0.001,0.578,442,1051
baby bib,22,"['apron', 'bassinet', 'bath towel', 'seat belt', 'swing']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.44,0.407,0.44,0.001,0.424,443,1293
tandem bicycle,8,"['mountain bike', 'lawn mower', 'swing', 'tricycle', 'unicycle']","[0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.5000000000000016,0.72,0.72,0.72,0.001,0.72,444,1235
bikini,25,"['swim trunks  shorts', 'sarong', 'swing', 'swimming cap', 'gown']","[0.12, 0.08, 0.08, 0.04, 0.04]",0.3436215967445453,0.16,0.444,0.16,0.0,0.302,445,230
ring binder,25,"['envelope', 'wallet', 'fountain pen', 'messenger bag', 'dust jacket']","[0.0799999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.4082482904638624,0.3199999999999999,0.471,0.32,0.001,0.395,446,1217
binoculars,28,"['fishing casting reel', 'swing', 'killer whale', 'macaque', 'silver salmon']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.4000000000000001,0.465,0.4,0.001,0.432,447,1111
birdhouse,15,"['storage chest', 'junco', 'rhinoceros beetle', 'abacus', 'baseball']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.6799999999999999,0.756,0.68,0.001,0.718,448,1149
boathouse,6,"['dock', 'picket fence', 'birdhouse', 'dam', 'pier']","[0.06, 0.06, 0.02, 0.02, 0.02]",0.4082482904638627,0.8,0.702,0.8,0.001,0.751,449,1138
bobsleigh,8,"['high speed train', 'power drill', 'missile.1', 'ski', 'snowplow']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.857,0.84,0.001,0.848,450,1245
bolo tie,18,"['buckle', 'bottle cap', 'cardigan', 'cuirass', 'fountain pen']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.5800000000000001,0.707,0.58,0.001,0.644,451,1316
poke bonnet,18,"['dishcloth', 'sombrero', 'mitten', 'pillow', 'spindle']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.4599999999999999,0.451,0.46,0.001,0.456,452,1238
bookcase,14,"['china cabinet', 'bookstore', 'entertainment center', 'library', 'crate']","[0.08, 0.06, 0.06, 0.04, 0.02]",-0.2715454178836395,0.5599999999999999,0.596,0.56,0.001,0.578,453,1067
bookstore,13,"['library', 'movie theater', 'toy store', 'traffic or street sign', 'accordion']","[0.1399999999999999, 0.06, 0.04, 0.04, 0.02]",1.1701586322559543,0.54,0.45,0.54,0.001,0.495,454,1128
bottle cap,16,"['necklace', 'beer bottle', 'chiton', 'sea cucumber', 'bolo tie']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.6,0.492,0.6,0.001,0.546,455,1260
hunting bow,18,"['swing', 'shovel', 'torch', 'ballpoint pen', 'knot']","[0.1, 0.04, 0.04, 0.02, 0.02]",1.1642636431747195,0.52,0.703,0.52,0.001,0.611,456,1107
bow tie,26,"['hair clip', 'band aid', 'bolo tie', 'high speed train', 'coffee mug']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.4599999999999999,0.28,0.46,0.002,0.37,457,1227
brass memorial plaque,6,"['manhole cover', 'doormat', 'odometer', 'shield', 'shopping basket']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.632,0.86,0.001,0.746,458,1339
