classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,Accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
llama,9,"['wallaby', 'american staffordshire terrier', 'clumber spaniel', 'ram adult male sheep', 'alpine ibex']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.635,0.8,0.001,0.718,355,534
weasel,11,"['black footed ferret', 'otter', 'badger', 'red wolf or maned wolf', 'american black bear']","[0.2, 0.06, 0.06, 0.02, 0.02]",1.235263536010501,0.52,0.426,0.52,0.001,0.473,356,492
mink,28,"['weasel', 'marmot', 'black footed ferret', 'skunk', 'water snake']","[0.18, 0.06, 0.06, 0.06, 0.04]",1.4082017705437309,0.08,0.667,0.08,0.0,0.374,357,84
european polecat,9,"['black footed ferret', 'weasel', 'hamster', 'mink', 'skunk']","[0.5400000000000001, 0.3, 0.02, 0.02, 0.02]",0.7779388786622482,0.02,0.5,0.02,0.0,0.26,358,75
black footed ferret,12,"['hamster', 'weasel', 'hen', 'shih tzu', 'yorkshire terrier']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7200000000000002,0.45,0.72,0.002,0.585,359,471
otter,10,"['platypus', 'beaver', 'weasel', 'dugong', 'sea lion']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.74,0.712,0.74,0.001,0.726,360,675
skunk,4,"['border collie', 'backpack', 'remote control', 'sunglasses.1']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.708,0.92,0.001,0.814,361,458
badger,11,"['wombat', 'alaskan tundra wolf', 'mongoose', 'hamster', 'fox squirrel']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7799999999999999,0.812,0.78,0.001,0.796,362,482
armadillo,5,"['african rock python', 'cottontail rabbit', 'pig', 'balloon', 'fountain']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8999999999999998,0.918,0.9,0.001,0.909,363,475
three toed sloth,6,"['chimpanzee', 'howler monkey', 'common squirrel monkey', 'porcupine', 'beaver']","[0.0799999999999999, 0.0799999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",0.2115471544831141,0.7399999999999999,0.974,0.74,0.001,0.857,364,404
orangutan,7,"['howler monkey', 'chimpanzee', 'desert grassland whiptail lizard', 'brown bear', 'american black bear']","[0.08, 0.06, 0.02, 0.02, 0.02]",0.5929270612815718,0.7600000000000001,0.927,0.76,0.001,0.844,365,1024
gorilla,7,"['chimpanzee', 'howler monkey', 'soft coated wheaten terrier', 'standard poodle', 'llama']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.7600000000000001,0.633,0.76,0.001,0.696,366,870
chimpanzee,7,"['gorilla', 'gibbon', 'bouvier des flandres dog', 'siamang', 'langur']","[0.0999999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.7399999999999999,0.493,0.74,0.002,0.616,367,876
gibbon,13,"['macaque', 'langur', 'geoffroys spider monkey', 'indri', 'afghan hound']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.64,0.627,0.64,0.001,0.634,368,536
siamang,12,"['chimpanzee', 'gibbon', 'geoffroys spider monkey', 'gorilla', 'baboon']","[0.18, 0.16, 0.08, 0.06, 0.06]",0.3955562317756365,0.26,0.684,0.26,0.0,0.472,369,340
guenon,12,"['macaque', 'black and white colobus', 'marmoset', 'wallaby', 'marmot']","[0.1399999999999999, 0.08, 0.04, 0.02, 0.02]",0.8095920178218727,0.5599999999999999,0.848,0.56,0.001,0.704,370,370
patas monkey,14,"['baboon', 'proboscis monkey', 'chimpanzee', 'macaque', 'langur']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.5599999999999999,0.933,0.56,0.001,0.746,371,371
baboon,6,"['american black bear', 'wild boar', 'water buffalo', 'guenon', 'macaque']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8799999999999999,0.677,0.88,0.001,0.778,372,576
macaque,8,"['gorilla', 'langur', 'geoffroys spider monkey', 'badger', 'guenon']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7800000000000002,0.542,0.78,0.001,0.661,373,964
langur,15,"['macaque', 'gibbon', 'common squirrel monkey', 'fox squirrel', 'chimpanzee']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.6,0.577,0.6,0.001,0.588,374,520
black and white colobus,7,"['langur', 'goldfinch', 'koala', 'cocker spaniel', 'skunk']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8200000000000001,0.788,0.82,0.001,0.804,375,530
proboscis monkey,3,"['langur', 'geoffroys spider monkey', 'common squirrel monkey']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.92,0.92,0.001,0.92,376,430
marmoset,11,"['common squirrel monkey', 'titi monkey', 'hamster', 'fox squirrel', 'tarantula']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.62,0.705,0.62,0.001,0.662,377,518
white headed capuchin,9,"['howler monkey', 'macaque', 'geoffroys spider monkey', 'gorilla', 'gibbon']","[0.1399999999999999, 0.04, 0.04, 0.02, 0.02]",1.3532751773025922,0.6600000000000001,0.647,0.66,0.001,0.654,378,500
howler monkey,7,"['gorilla', 'american black bear', 'orangutan', 'white headed capuchin', 'titi monkey']","[0.0799999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.499999999999999,0.7999999999999998,0.408,0.8,0.002,0.604,379,533
titi monkey,12,"['common squirrel monkey', 'howler monkey', 'gibbon', 'small white butterfly', 'three toed sloth']","[0.2399999999999999, 0.2199999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",0.4045327331924127,0.3199999999999999,0.516,0.32,0.001,0.418,380,405
geoffroys spider monkey,14,"['howler monkey', 'common squirrel monkey', 'white headed capuchin', 'siamang', 'langur']","[0.18, 0.16, 0.1399999999999999, 0.06, 0.06]",-0.2223476479805886,0.2,0.312,0.2,0.001,0.256,381,491
common squirrel monkey,6,"['titi monkey', 'guenon', 'baboon', 'macaque', 'marmoset']","[0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000002,0.84,0.506,0.84,0.002,0.673,382,623
ring tailed lemur,9,"['koala', 'grey fox', 'tabby cat', 'macaque', 'langur']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8199999999999998,0.891,0.82,0.001,0.855,383,522
indri,8,"['howler monkey', 'common squirrel monkey', 'langur', 'black and white colobus', 'white headed capuchin']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7799999999999999,0.83,0.78,0.001,0.805,384,378
asian elephant,8,"['african bush elephant', 'tusker', 'black and tan coonhound', 'hippopotamus', 'water buffalo']","[0.1399999999999999, 0.12, 0.02, 0.02, 0.02]",0.4495377032766156,0.62,0.554,0.62,0.001,0.587,385,531
african bush elephant,5,"['asian elephant', 'tusker', 'arabian camel', 'macaque', 'planetarium']","[0.0799999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.5929270612815712,0.7999999999999998,0.635,0.8,0.001,0.718,386,961
red panda,5,"['giant panda', 'great pyrenees dog', 'meerkat', 'titi monkey', 'geoffroys spider monkey']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.88,0.88,0.88,0.001,0.88,387,551
giant panda,4,"['badger', 'baseball', 'recreational vehicle', 'teddy bear']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.852,0.92,0.001,0.886,388,565
snoek fish,9,"['silver salmon', 'gar fish', 'tench', 'great white shark', 'sturgeon']","[0.2, 0.1, 0.08, 0.06, 0.06]",1.2181208646399406,0.4,0.909,0.4,0.0,0.655,389,83
eel,23,"['pufferfish', 'green mamba', 'sea snake', 'brain coral', 'goldfish']","[0.1, 0.04, 0.04, 0.04, 0.02]",1.1731251294063554,0.4,0.69,0.4,0.001,0.545,390,431
silver salmon,15,"['tiger shark', 'sturgeon', 'gar fish', 'backpack', 'great white shark']","[0.04, 0.04, 0.04, 0.04, 0.02]",-1.4999999999999991,0.6200000000000001,0.646,0.62,0.001,0.633,391,345
rock beauty fish,6,"['coral reef', 'goldfish', 'sea anemone', 'dugong', 'pufferfish']","[0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000002,0.84,0.977,0.84,0.001,0.908,392,98
clownfish,7,"['coral reef', 'goldfish', 'electric ray', 'sea anemone', 'sea slug']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.75,0.84,0.001,0.795,393,491
sturgeon,17,"['tiger shark', 'dugong', 'gar fish', 'backpack', 'silver salmon']","[0.08, 0.06, 0.06, 0.06, 0.04]",-8.678512907553492e-16,0.4599999999999999,0.767,0.46,0.001,0.614,394,342
gar fish,23,"['great white shark', 'stingray', 'basketball', 'recreational vehicle', 'tench']","[0.04, 0.04, 0.04, 0.04, 0.02]",-1.4999999999999991,0.4600000000000001,0.59,0.46,0.001,0.525,395,396
lionfish,5,"['sea slug', 'chiton', 'spiny lobster', 'strainer', 'window shade']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.9,0.726,0.9,0.001,0.813,396,1107
pufferfish,9,"['loggerhead sea turtle', 'eel', 'brain coral', 'scuba diver', 'goldfinch']","[0.06, 0.06, 0.04, 0.04, 0.02]",-0.3436215967445465,0.7,0.648,0.7,0.001,0.674,397,425
abacus,11,"['necklace', 'black footed ferret', 'movie theater', 'dining table', 'home theater']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.74,0.841,0.74,0.001,0.79,398,450
abaya,16,"['academic gown', 'cloak', 'sweatshirt', 'backpack', 'swimming cap']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.6200000000000001,0.484,0.62,0.001,0.552,399,686
academic gown,13,"['graduation cap', 'bridegroom', 'trench coat', 'accordion', 'church']","[0.3199999999999999, 0.0799999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.3700495366997931,0.36,0.72,0.36,0.001,0.54,400,440
accordion,14,"['alaskan malamute', 'acoustic guitar', 'backpack', 'barbershop', 'bookstore']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7200000000000001,0.581,0.72,0.001,0.65,401,633
acoustic guitar,9,"['stage', 'electric guitar', 'bookstore', 'cello', 'lawn mower']","[0.18, 0.1, 0.02, 0.02, 0.02]",0.8437499999999996,0.58,0.372,0.58,0.002,0.476,402,1161
aircraft carrier,8,"['dock', 'balloon', 'drilling rig', 'fireboat', 'ocean liner']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.816,0.8,0.001,0.808,403,812
airliner,4,"['military aircraft', 'airplane wing', 'fire truck', 'missile']","[0.04, 0.04, 0.02, 0.02]",4.68375338513738e-16,0.88,0.579,0.88,0.002,0.73,404,382
airship,11,"['balloon', 'container ship', 'pier', 'castle', 'catamaran']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.68,0.81,0.68,0.001,0.745,405,522
altar,9,"['church', 'pipe organ', 'throne', 'fountain', 'library']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.62,0.403,0.62,0.002,0.512,406,490
ambulance,1,['fire truck'],[0.02],0.0,0.98,0.325,0.98,0.003,0.652,407,1430
amphibious vehicle,17,"['tank', 'lifeboat', 'grey whale', 'dam', 'forklift']","[0.2799999999999999, 0.06, 0.02, 0.02, 0.02]",1.4174662558762552,0.36,0.9,0.36,0.0,0.63,408,346
analog clock,13,"['wall clock', 'stopwatch', 'barbershop', 'barometer', 'lighthouse']","[0.26, 0.06, 0.02, 0.02, 0.02]",1.4035141563500912,0.4600000000000001,0.434,0.46,0.001,0.447,409,462
apiary,10,"['honeycomb', 'lawn mower', 'accordion', 'binoculars', 'birdhouse']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.7,0.854,0.7,0.001,0.777,410,494
apron,14,"['quilt', 'backpack', 'pillow', 'basketball', 'carousel']","[0.1599999999999999, 0.1199999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999]",0.4060402882133135,0.42,0.568,0.42,0.001,0.494,411,503
trash can,26,"['mailbox', 'backpack', 'rain barrel', 'bucket', 'stove']","[0.16, 0.1, 0.06, 0.04, 0.04]",0.8095920178218723,0.16,0.381,0.16,0.0,0.27,412,482
assault rifle,15,"['rifle', 'backpack', 'military uniform', 'revolver', 'military hat bearskin or shako']","[0.38, 0.1, 0.08, 0.04, 0.02]",1.3282926582284291,0.18,0.9,0.18,0.0,0.54,413,452
backpack,8,"['sunglasses.1', 'bridegroom', 'balloon', 'bath towel', 'messenger bag']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8,0.063,0.8,0.013,0.432,414,6665
bakery,31,"['bookstore', 'ice cream', 'butcher shop', 'grocery store', 'restaurant']","[0.08, 0.08, 0.04, 0.04, 0.04]",0.4082482904638644,0.16,0.421,0.16,0.0,0.29,415,989
balance beam,6,"['parallel bars', 'basketball', 'gymnastic horizontal bar', 'bathtub', 'hoop skirt']","[0.1, 0.06, 0.06, 0.02, 0.02]",0.3436215967445455,0.7200000000000001,0.562,0.72,0.001,0.641,416,510
balloon,1,['recreational vehicle'],[0.02],0.0,0.98,0.282,0.98,0.003,0.631,417,2081
ballpoint pen,26,"['envelope', 'fountain pen', 'eraser', 'lighter', 'microphone']","[0.06, 0.06, 0.06, 0.04, 0.04]",-0.4082482904638644,0.26,0.382,0.26,0.001,0.321,418,414
band aid,30,"['sunglasses.1', 'bridegroom', 'envelope', 'lighter', 'dough']","[0.1199999999999999, 0.0999999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",0.347767062246995,0.1199999999999999,0.261,0.12,0.0,0.19,419,475
banjo,15,"['acoustic guitar', 'violin', 'electric guitar', 'bridegroom', 'marimba']","[0.2399999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",1.3889087438578838,0.3199999999999999,1.0,0.32,0.0,0.66,420,79
baluster  handrail,18,"['church', 'rocking chair', 'barn', 'barrel', 'bathtub']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.5800000000000001,0.69,0.58,0.001,0.635,421,526
barbell,10,"['dumbbell', 'basketball', 'accordion', 'backpack', 'barbershop']","[0.2, 0.06, 0.02, 0.02, 0.02]",1.3323469675936743,0.5800000000000001,0.42,0.58,0.001,0.5,422,739
barber chair,12,"['barbershop', 'rocking chair', 'recreational vehicle', 'desk', 'basketball']","[0.2, 0.08, 0.06, 0.04, 0.02]",1.1384199576606162,0.4600000000000001,0.885,0.46,0.001,0.672,423,603
barbershop,18,"['bookstore', 'band aid', 'barber chair', 'desk', 'grocery store']","[0.2, 0.04, 0.04, 0.04, 0.04]",1.4999999999999996,0.34,0.293,0.34,0.001,0.316,424,491
barn,3,"['boathouse', 'church', 'dining table']","[0.02, 0.02, 0.02]",0.0,0.94,0.385,0.94,0.002,0.662,425,1121
barometer,5,"['analog clock', 'bathtub', 'crock pot', 'weighing scale', 'slide rule']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.88,0.698,0.88,0.001,0.789,426,434
barrel,13,"['rain barrel', 'backpack', 'trash can', 'balloon', 'cardboard box  carton']","[0.12, 0.04, 0.02, 0.02, 0.02]",1.362792753035554,0.62,0.66,0.62,0.001,0.64,427,1301
wheelbarrow,25,"['lawn mower', 'swing', 'tricycle', 'rottweiler', 'accordion']","[0.2, 0.04, 0.04, 0.02, 0.02]",1.4366055002620477,0.2799999999999999,0.778,0.28,0.0,0.529,428,754
baseball,6,"['swing', 'balloon', 'basketball', 'chain link fence', 'necklace']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.374,0.86,0.002,0.617,429,1414
basketball,2,"['volleyball', 'altar']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.198,0.94,0.005,0.569,430,3073
bassinet,13,"['infant bed', 'backpack', 'pillow', 'rocking chair', 'cradle']","[0.1399999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",1.0179522960269582,0.4399999999999999,0.524,0.44,0.001,0.482,431,460
bassoon,15,"['oboe', 'violin', 'marimba', 'sunglasses.1', 'barbell']","[0.12, 0.08, 0.04, 0.04, 0.02]",0.6288941186718158,0.5000000000000001,0.61,0.5,0.001,0.555,432,353
swimming cap,21,"['bathtub', 'sunglasses.1', 'basketball', 'bath towel', 'bra']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.42,0.412,0.42,0.001,0.416,433,438
bath towel,24,"['quilt', 'pillow', 'sunglasses.1', 'borzoi', 'italian greyhound']","[0.1199999999999999, 0.0999999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",0.3900528774186519,0.3199999999999999,0.615,0.32,0.001,0.468,434,334
bathtub,12,"['sunglasses.1', 'golden retriever', 'balance beam', 'taxicab', 'desk']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.74,0.088,0.74,0.008,0.414,435,4489
station wagon,16,"['limousine', 'taxicab', 'recreational vehicle', 'backpack', 'convertible']","[0.16, 0.08, 0.08, 0.04, 0.04]",0.9128709291752768,0.36,0.783,0.36,0.0,0.572,436,408
lighthouse,10,"['breakwater', 'submarine', 'beach', 'balloon', 'basketball']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.7,0.714,0.7,0.001,0.707,437,798
beaker,31,"['measuring cup', 'beer glass', 'dining table', 'wine bottle', 'bathtub']","[0.1399999999999999, 0.06, 0.06, 0.06, 0.04]",1.304047329369508,0.06,0.75,0.06,0.0,0.405,438,89
military hat bearskin or shako,16,"['backpack', 'baseball', 'bridegroom', 'fur coat', 'library']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.48,0.889,0.48,0.001,0.684,439,87
beer bottle,14,"['soda bottle', 'coffee mug', 'wine bottle', 'barrel', 'bottle cap']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.6400000000000001,0.386,0.64,0.002,0.513,440,545
beer glass,19,"['beer bottle', 'cocktail shaker', 'bathtub', 'candle', 'coffee mug']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.52,0.591,0.52,0.001,0.556,441,553
bell tower,11,"['church', 'water tower', 'fountain', 'analog clock', 'barn']","[0.6799999999999999, 0.0799999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.4733693542372155,0.0399999999999999,0.667,0.04,0.0,0.354,442,75
baby bib,27,"['backpack', 'pillow', 'apron', 'bassinet', 'christmas stocking']","[0.22, 0.12, 0.04, 0.04, 0.04]",0.9442193396379166,0.08,0.8,0.08,0.0,0.44,443,84
tandem bicycle,8,"['tricycle', 'mountain bike', 'unicycle', 'backpack', 'lawn mower']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.7200000000000001,0.706,0.72,0.001,0.713,444,452
bikini,16,"['swimming cap', 'bathtub', 'sunglasses.1', 'sunscreen', 'one piece bathing suit']","[0.08, 0.08, 0.08, 0.08, 0.04]",-1.4999999999999991,0.4,0.286,0.4,0.001,0.343,445,204
ring binder,25,"['wallet', 'envelope', 'backpack', 'bathtub', 'laptop computer']","[0.0999999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.3631734744194298,0.2399999999999999,0.462,0.24,0.001,0.351,446,525
binoculars,19,"['bathtub', 'radio', 'sunglasses.1', 'macaque', 'gar fish']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.5599999999999999,0.509,0.56,0.001,0.534,447,1277
birdhouse,10,"['goldfinch', 'bee', 'church', 'fountain', 'mosque']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.7999999999999998,0.563,0.8,0.001,0.682,448,1029
boathouse,10,"['barn', 'dock', 'pier', 'fountain', 'balloon']","[0.12, 0.06, 0.06, 0.04, 0.02]",0.7683612488578242,0.5999999999999999,0.652,0.6,0.001,0.626,449,400
bobsleigh,8,"['forklift', 'snowmobile', 'ambulance', 'mountain bike', 'moving van']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8,0.909,0.8,0.001,0.854,450,419
bolo tie,18,"['necklace', 'backpack', 'balloon', 'barometer', 'bottle cap']","[0.48, 0.06, 0.04, 0.02, 0.02]",1.4745195434605705,0.12,1.0,0.12,0.0,0.56,451,84
poke bonnet,27,"['pillow', 'backpack', 'necklace', 'quilt', 'wool']","[0.0999999999999999, 0.0799999999999999, 0.0799999999999999, 0.0799999999999999, 0.0799999999999999]",1.5000000000000016,0.0599999999999999,0.75,0.06,0.0,0.405,452,59
bookcase,9,"['library', 'desk', 'entertainment center', 'bookstore', 'bathtub']","[0.18, 0.1, 0.1, 0.08, 0.02]",0.222833294402036,0.4400000000000001,0.489,0.44,0.001,0.464,453,3207
bookstore,8,"['library', 'movie theater', 'desk', 'dining table', 'grocery store']","[0.1399999999999999, 0.04, 0.02, 0.02, 0.02]",1.4035141563500906,0.7,0.219,0.7,0.003,0.459,454,705
bottle cap,16,"['necklace', 'quilt', 'snail', 'chiton', 'beer bottle']","[0.16, 0.04, 0.02, 0.02, 0.02]",1.4286267334338292,0.52,0.553,0.52,0.001,0.536,455,365
hunting bow,33,"['necklace', 'gymnastic horizontal bar', 'lawn mower', 'violin', 'barbell']","[0.1, 0.06, 0.06, 0.06, 0.04]",0.8675276172357085,0.08,0.8,0.08,0.0,0.44,456,77
bow tie,20,"['bridegroom', 'suit', 'candle', 'laptop computer', 'military uniform']","[0.2199999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.4565472846013443,0.2599999999999999,0.382,0.26,0.001,0.321,457,389
brass memorial plaque,10,"['bridegroom', 'mailbox', 'bookstore', 'cassette', 'library']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.74,0.881,0.74,0.001,0.81,458,472
bra,19,"['bikini', 'sunglasses.1', 'toy poodle', 'balloon', 'basketball']","[0.1, 0.06, 0.02, 0.02, 0.02]",0.84375,0.5000000000000001,0.556,0.5,0.001,0.528,459,970
breakwater,18,"['lighthouse', 'dock', 'fountain', 'recreational vehicle', 'beach']","[0.12, 0.06, 0.06, 0.06, 0.06]",1.5000000000000009,0.36,0.391,0.36,0.001,0.376,460,554
breastplate,18,"['cuirass', 'backpack', 'chambered nautilus', 'bathtub', 'bucket']","[0.48, 0.04, 0.02, 0.02, 0.02]",1.4933231727541871,0.16,0.533,0.16,0.0,0.347,461,329
broom,21,"['basketball', 'paintbrush', 'wallaby', 'golden retriever', 'pomeranian']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.54,0.794,0.54,0.001,0.667,462,484
bucket,20,"['bathtub', 'rain barrel', 'backpack', 'plant pot', 'sunscreen']","[0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.8437499999999997,0.42,0.412,0.42,0.001,0.416,463,674
buckle,35,"['sunglasses.1', 'backpack', 'lighter', 'necklace', 'holster']","[0.08, 0.06, 0.06, 0.06, 0.04]",-8.678512907553492e-16,0.04,1.0,0.04,0.0,0.52,464,63
bulletproof vest,14,"['backpack', 'military uniform', 'vespa', 'rottweiler', 'assault rifle']","[0.5000000000000001, 0.06, 0.04, 0.02, 0.02]",1.4766335554153305,0.18,0.818,0.18,0.0,0.499,465,344
